timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1686030492645,8,JSR223 Sampler - Decrypt & Verify Payload,200,OK,Thread Group 1-4,text,true,,5023,0,4,4,null,0,0,0
1686030492585,68,HTTP Request - Transaction Encrypted,200,OK,Thread Group 1-3,text,true,,10588,10579,4,4,http://localhost:8080/wiremock/api/github/users/octocat,68,0,0
1686030492653,5,HTTP Request - Transaction Plain,200,OK,Thread Group 1-4,text,true,,5336,5346,4,4,http://localhost:8080/wiremock/api/github/users/octocat,5,0,0
1686030492605,62,HTTP Request - Transaction Plain,200,OK,Thread Group 1-2,text,true,,5337,5346,4,4,http://localhost:8080/wiremock/api/github/users/octocat,62,0,0
1686030492585,82,HTTP Request - Transaction Encrypted,200,OK,Thread Group 1-1,text,true,,10587,10579,4,4,http://localhost:8080/wiremock/api/github/users/octocat,81,0,0
1686030492653,15,JSR223 Sampler - Decrypt & Verify Payload,200,OK,Thread Group 1-3,text,true,,5023,0,4,4,null,0,0,0
1686030492658,13,JSR223 Sampler - Sign & Encrypt Payload,200,OK,Thread Group 1-4,text,true,,0,0,4,4,null,0,0,0
1686030492668,5,HTTP Request - Transaction Plain,200,OK,Thread Group 1-3,text,true,,5336,5346,4,4,http://localhost:8080/wiremock/api/github/users/octocat,5,0,0
1686030492667,13,JSR223 Sampler - Decrypt & Verify Payload,200,OK,Thread Group 1-1,text,true,,5023,0,4,4,null,0,0,0
1686030492680,4,HTTP Request - Transaction Plain,200,OK,Thread Group 1-1,text,true,,5336,5346,4,4,http://localhost:8080/wiremock/api/github/users/octocat,4,0,0
1686030492667,19,JSR223 Sampler - Sign & Encrypt Payload,200,OK,Thread Group 1-2,text,true,,0,0,4,4,null,0,0,0
1686030492673,15,JSR223 Sampler - Sign & Encrypt Payload,200,OK,Thread Group 1-3,text,true,,0,0,4,4,null,0,0,0
1686030492684,9,JSR223 Sampler - Sign & Encrypt Payload,200,OK,Thread Group 1-1,text,true,,0,0,4,4,null,0,0,0
1686030492671,58,HTTP Request - Transaction Encrypted,200,OK,Thread Group 1-4,text,true,,10587,10579,4,4,http://localhost:8080/wiremock/api/github/users/octocat,57,0,0
1686030492729,9,JSR223 Sampler - Decrypt & Verify Payload,200,OK,Thread Group 1-4,text,true,,5023,0,4,4,null,0,0,0
1686030492739,3,HTTP Request - Transaction Plain,200,OK,Thread Group 1-4,text,true,,5336,5346,4,4,http://localhost:8080/wiremock/api/github/users/octocat,3,0,0
1686030492743,8,JSR223 Sampler - Sign & Encrypt Payload,200,OK,Thread Group 1-4,text,true,,0,0,4,4,null,0,0,0
1686030492686,72,HTTP Request - Transaction Encrypted,200,OK,Thread Group 1-2,text,true,,10588,10579,4,4,http://localhost:8080/wiremock/api/github/users/octocat,72,0,0
1686030492759,9,JSR223 Sampler - Decrypt & Verify Payload,200,OK,Thread Group 1-2,text,true,,5023,0,4,4,null,0,0,0
1686030492751,32,HTTP Request - Transaction Encrypted,200,OK,Thread Group 1-4,text,true,,10587,10579,4,4,http://localhost:8080/wiremock/api/github/users/octocat,32,0,0
1686030492688,99,HTTP Request - Transaction Encrypted,200,OK,Thread Group 1-3,text,true,,10587,10579,4,4,http://localhost:8080/wiremock/api/github/users/octocat,99,0,0
1686030492783,7,JSR223 Sampler - Decrypt & Verify Payload,200,OK,Thread Group 1-4,text,true,,5023,0,4,4,null,0,0,0
1686030492787,10,JSR223 Sampler - Decrypt & Verify Payload,200,OK,Thread Group 1-3,text,true,,5023,0,4,4,null,0,0,0
1686030492790,9,HTTP Request - Transaction Plain,200,OK,Thread Group 1-4,text,true,,5336,5346,4,4,http://localhost:8080/wiremock/api/github/users/octocat,8,0,0
1686030492799,8,JSR223 Sampler - Sign & Encrypt Payload,200,OK,Thread Group 1-4,text,true,,0,0,4,4,null,0,0,0
1686030492693,135,HTTP Request - Transaction Encrypted,200,OK,Thread Group 1-1,text,true,,10587,10579,4,4,http://localhost:8080/wiremock/api/github/users/octocat,135,0,0
1686030492797,33,HTTP Request - Transaction Plain,200,OK,Thread Group 1-3,text,true,,5336,5346,4,4,http://localhost:8080/wiremock/api/github/users/octocat,33,0,0
1686030492768,62,HTTP Request - Transaction Plain,200,OK,Thread Group 1-2,text,true,,5336,5346,4,4,http://localhost:8080/wiremock/api/github/users/octocat,62,0,0
1686030492828,15,JSR223 Sampler - Decrypt & Verify Payload,200,OK,Thread Group 1-1,text,true,,5023,0,4,4,null,0,0,0
1686030492843,6,HTTP Request - Transaction Plain,200,OK,Thread Group 1-1,text,true,,5336,5346,4,4,http://localhost:8080/wiremock/api/github/users/octocat,6,0,0
1686030492830,20,JSR223 Sampler - Sign & Encrypt Payload,200,OK,Thread Group 1-2,text,true,,0,0,4,4,null,0,0,0
1686030492830,22,JSR223 Sampler - Sign & Encrypt Payload,200,OK,Thread Group 1-3,text,true,,0,0,4,4,null,0,0,0
1686030492849,10,JSR223 Sampler - Sign & Encrypt Payload,200,OK,Thread Group 1-1,text,true,,0,0,4,4,null,0,0,0
1686030492807,56,HTTP Request - Transaction Encrypted,200,OK,Thread Group 1-4,text,true,,10587,10579,4,4,http://localhost:8080/wiremock/api/github/users/octocat,56,0,0
1686030492864,7,JSR223 Sampler - Decrypt & Verify Payload,200,OK,Thread Group 1-4,text,true,,5023,0,4,4,null,0,0,0
1686030492871,4,HTTP Request - Transaction Plain,200,OK,Thread Group 1-4,text,true,,5336,5346,4,4,http://localhost:8080/wiremock/api/github/users/octocat,4,0,0
1686030492875,10,JSR223 Sampler - Sign & Encrypt Payload,200,OK,Thread Group 1-4,text,true,,0,0,4,4,null,0,0,0
1686030492885,24,HTTP Request - Transaction Encrypted,200,OK,Thread Group 1-4,text,true,,10586,10579,4,4,http://localhost:8080/wiremock/api/github/users/octocat,24,0,0
1686030492909,8,JSR223 Sampler - Decrypt & Verify Payload,200,OK,Thread Group 1-4,text,true,,5023,0,4,4,null,0,0,0
1686030492917,6,HTTP Request - Transaction Plain,200,OK,Thread Group 1-4,text,true,,5336,5346,4,4,http://localhost:8080/wiremock/api/github/users/octocat,6,0,0
1686030492850,76,HTTP Request - Transaction Encrypted,200,OK,Thread Group 1-2,text,true,,10587,10579,4,4,http://localhost:8080/wiremock/api/github/users/octocat,76,0,0
1686030492852,82,HTTP Request - Transaction Encrypted,200,OK,Thread Group 1-3,text,true,,10587,10579,4,4,http://localhost:8080/wiremock/api/github/users/octocat,82,0,0
1686030492923,16,JSR223 Sampler - Sign & Encrypt Payload,200,OK,Thread Group 1-4,text,true,,0,0,4,4,null,0,0,0
1686030492927,12,JSR223 Sampler - Decrypt & Verify Payload,200,OK,Thread Group 1-2,text,true,,5023,0,4,4,null,0,0,0
1686030492934,7,JSR223 Sampler - Decrypt & Verify Payload,200,OK,Thread Group 1-3,text,true,,5023,0,4,4,null,0,0,0
1686030492859,88,HTTP Request - Transaction Encrypted,200,OK,Thread Group 1-1,text,true,,10588,10579,4,4,http://localhost:8080/wiremock/api/github/users/octocat,88,0,0
1686030492939,11,HTTP Request - Transaction Plain,200,OK,Thread Group 1-2,text,true,,5336,5346,4,4,http://localhost:8080/wiremock/api/github/users/octocat,11,0,0
1686030492942,9,HTTP Request - Transaction Plain,200,OK,Thread Group 1-3,text,true,,5336,5346,4,4,http://localhost:8080/wiremock/api/github/users/octocat,9,0,0
1686030492947,15,JSR223 Sampler - Decrypt & Verify Payload,200,OK,Thread Group 1-1,text,true,,5023,0,4,4,null,0,0,0
1686030492951,16,JSR223 Sampler - Sign & Encrypt Payload,200,OK,Thread Group 1-3,text,true,,0,0,4,4,null,0,0,0
1686030492963,5,HTTP Request - Transaction Plain,200,OK,Thread Group 1-1,text,true,,5336,5346,4,4,http://localhost:8080/wiremock/api/github/users/octocat,5,0,0
1686030492950,18,JSR223 Sampler - Sign & Encrypt Payload,200,OK,Thread Group 1-2,text,true,,0,0,4,4,null,0,0,0
1686030492968,11,JSR223 Sampler - Sign & Encrypt Payload,200,OK,Thread Group 1-1,text,true,,0,0,4,4,null,0,0,0
1686030492939,54,HTTP Request - Transaction Encrypted,200,OK,Thread Group 1-4,text,true,,10587,10579,4,4,http://localhost:8080/wiremock/api/github/users/octocat,54,0,0
1686030492994,8,JSR223 Sampler - Decrypt & Verify Payload,200,OK,Thread Group 1-4,text,true,,5023,0,4,4,null,0,0,0
1686030493002,4,HTTP Request - Transaction Plain,200,OK,Thread Group 1-4,text,true,,5336,5346,4,4,http://localhost:8080/wiremock/api/github/users/octocat,4,0,0
1686030493006,11,JSR223 Sampler - Sign & Encrypt Payload,200,OK,Thread Group 1-4,text,true,,0,0,4,4,null,0,0,0
1686030492967,71,HTTP Request - Transaction Encrypted,200,OK,Thread Group 1-3,text,true,,10588,10579,4,4,http://localhost:8080/wiremock/api/github/users/octocat,71,0,0
1686030493017,29,HTTP Request - Transaction Encrypted,200,OK,Thread Group 1-4,text,true,,10586,10579,4,4,http://localhost:8080/wiremock/api/github/users/octocat,29,0,0
1686030493038,12,JSR223 Sampler - Decrypt & Verify Payload,200,OK,Thread Group 1-3,text,true,,5023,0,4,4,null,0,0,0
1686030493046,9,JSR223 Sampler - Decrypt & Verify Payload,200,OK,Thread Group 1-4,text,true,,5023,0,4,4,null,0,0,0
1686030493055,6,HTTP Request - Transaction Plain,200,OK,Thread Group 1-4,text,true,,5336,5346,4,4,http://localhost:8080/wiremock/api/github/users/octocat,5,0,0
1686030493061,8,JSR223 Sampler - Sign & Encrypt Payload,200,OK,Thread Group 1-4,text,true,,0,0,4,4,null,0,0,0
1686030492968,132,HTTP Request - Transaction Encrypted,200,OK,Thread Group 1-2,text,true,,10587,10579,4,4,http://localhost:8080/wiremock/api/github/users/octocat,132,0,0
1686030493100,7,JSR223 Sampler - Decrypt & Verify Payload,200,OK,Thread Group 1-2,text,true,,5023,0,4,4,null,0,0,0
1686030492979,130,HTTP Request - Transaction Encrypted,200,OK,Thread Group 1-1,text,true,,10587,10579,4,4,http://localhost:8080/wiremock/api/github/users/octocat,130,0,0
1686030493050,64,HTTP Request - Transaction Plain,200,OK,Thread Group 1-3,text,true,,5336,5346,4,4,http://localhost:8080/wiremock/api/github/users/octocat,64,0,0
1686030493108,8,HTTP Request - Transaction Plain,200,OK,Thread Group 1-2,text,true,,5336,5346,4,4,http://localhost:8080/wiremock/api/github/users/octocat,8,0,0
1686030493109,12,JSR223 Sampler - Decrypt & Verify Payload,200,OK,Thread Group 1-1,text,true,,5023,0,4,4,null,0,0,0
1686030493121,3,HTTP Request - Transaction Plain,200,OK,Thread Group 1-1,text,true,,5336,5346,4,4,http://localhost:8080/wiremock/api/github/users/octocat,3,0,0
1686030493115,16,JSR223 Sampler - Sign & Encrypt Payload,200,OK,Thread Group 1-3,text,true,,0,0,4,4,null,0,0,0
1686030493116,18,JSR223 Sampler - Sign & Encrypt Payload,200,OK,Thread Group 1-2,text,true,,0,0,4,4,null,0,0,0
1686030493069,65,HTTP Request - Transaction Encrypted,200,OK,Thread Group 1-4,text,true,,10587,10579,4,4,http://localhost:8080/wiremock/api/github/users/octocat,65,0,0
1686030493125,14,JSR223 Sampler - Sign & Encrypt Payload,200,OK,Thread Group 1-1,text,true,,0,0,4,4,null,0,0,0
1686030493134,8,JSR223 Sampler - Decrypt & Verify Payload,200,OK,Thread Group 1-4,text,true,,5023,0,4,4,null,0,0,0
1686030493143,6,HTTP Request - Transaction Plain,200,OK,Thread Group 1-4,text,true,,5336,5346,4,4,http://localhost:8080/wiremock/api/github/users/octocat,6,0,0
1686030493149,8,JSR223 Sampler - Sign & Encrypt Payload,200,OK,Thread Group 1-4,text,true,,0,0,4,4,null,0,0,0
1686030493157,28,HTTP Request - Transaction Encrypted,200,OK,Thread Group 1-4,text,true,,10586,10579,4,4,http://localhost:8080/wiremock/api/github/users/octocat,28,0,0
1686030493185,11,JSR223 Sampler - Decrypt & Verify Payload,200,OK,Thread Group 1-4,text,true,,5023,0,4,4,null,0,0,0
1686030493196,4,HTTP Request - Transaction Plain,200,OK,Thread Group 1-4,text,true,,5336,5346,4,4,http://localhost:8080/wiremock/api/github/users/octocat,4,0,0
1686030493200,9,JSR223 Sampler - Sign & Encrypt Payload,200,OK,Thread Group 1-4,text,true,,0,0,4,4,null,0,0,0
1686030493131,81,HTTP Request - Transaction Encrypted,200,OK,Thread Group 1-3,text,true,,10587,10579,4,4,http://localhost:8080/wiremock/api/github/users/octocat,81,0,0
1686030493134,92,HTTP Request - Transaction Encrypted,200,OK,Thread Group 1-2,text,true,,10587,10579,4,4,http://localhost:8080/wiremock/api/github/users/octocat,92,0,0
1686030493213,22,JSR223 Sampler - Decrypt & Verify Payload,200,OK,Thread Group 1-3,text,true,,5023,0,4,4,null,0,0,0
1686030493226,13,JSR223 Sampler - Decrypt & Verify Payload,200,OK,Thread Group 1-2,text,true,,5023,0,4,4,null,0,0,0
1686030493139,103,HTTP Request - Transaction Encrypted,200,OK,Thread Group 1-1,text,true,,10588,10579,4,4,http://localhost:8080/wiremock/api/github/users/octocat,103,0,0
1686030493239,7,HTTP Request - Transaction Plain,200,OK,Thread Group 1-2,text,true,,5336,5346,4,4,http://localhost:8080/wiremock/api/github/users/octocat,7,0,0
1686030493235,11,HTTP Request - Transaction Plain,200,OK,Thread Group 1-3,text,true,,5336,5346,4,4,http://localhost:8080/wiremock/api/github/users/octocat,11,0,0
1686030493242,25,JSR223 Sampler - Decrypt & Verify Payload,200,OK,Thread Group 1-1,text,true,,5023,0,4,4,null,0,0,0
1686030493247,21,JSR223 Sampler - Sign & Encrypt Payload,200,OK,Thread Group 1-3,text,true,,0,0,4,4,null,0,0,0
1686030493246,23,JSR223 Sampler - Sign & Encrypt Payload,200,OK,Thread Group 1-2,text,true,,0,0,4,4,null,0,0,0
1686030493210,73,HTTP Request - Transaction Encrypted,200,OK,Thread Group 1-4,text,true,,10587,10579,4,4,http://localhost:8080/wiremock/api/github/users/octocat,73,0,0
1686030493284,7,JSR223 Sampler - Decrypt & Verify Payload,200,OK,Thread Group 1-4,text,true,,5023,0,4,4,null,0,0,0
1686030493291,8,HTTP Request - Transaction Plain,200,OK,Thread Group 1-4,text,true,,5336,5346,4,4,http://localhost:8080/wiremock/api/github/users/octocat,8,0,0
1686030493299,10,JSR223 Sampler - Sign & Encrypt Payload,200,OK,Thread Group 1-4,text,true,,0,0,4,4,null,0,0,0
1686030493267,51,HTTP Request - Transaction Plain,200,OK,Thread Group 1-1,text,true,,5337,5346,4,4,http://localhost:8080/wiremock/api/github/users/octocat,51,0,0
1686030493269,61,HTTP Request - Transaction Encrypted,200,OK,Thread Group 1-2,text,true,,10587,10579,4,4,http://localhost:8080/wiremock/api/github/users/octocat,61,0,0
1686030493318,19,JSR223 Sampler - Sign & Encrypt Payload,200,OK,Thread Group 1-1,text,true,,0,0,4,4,null,0,0,0
1686030493331,13,JSR223 Sampler - Decrypt & Verify Payload,200,OK,Thread Group 1-2,text,true,,5023,0,4,4,null,0,0,0
1686030493309,38,HTTP Request - Transaction Encrypted,200,OK,Thread Group 1-4,text,true,,10586,10579,4,4,http://localhost:8080/wiremock/api/github/users/octocat,38,0,0
1686030493268,88,HTTP Request - Transaction Encrypted,200,OK,Thread Group 1-3,text,true,,10587,10579,4,4,http://localhost:8080/wiremock/api/github/users/octocat,88,0,0
1686030493348,16,JSR223 Sampler - Decrypt & Verify Payload,200,OK,Thread Group 1-4,text,true,,5023,0,4,4,null,0,0,0
1686030493356,12,JSR223 Sampler - Decrypt & Verify Payload,200,OK,Thread Group 1-3,text,true,,5023,0,4,4,null,0,0,0
1686030493365,6,HTTP Request - Transaction Plain,200,OK,Thread Group 1-4,text,true,,5336,5346,4,4,http://localhost:8080/wiremock/api/github/users/octocat,6,0,0
1686030493371,13,JSR223 Sampler - Sign & Encrypt Payload,200,OK,Thread Group 1-4,text,true,,0,0,4,4,null,0,0,0
1686030493344,62,HTTP Request - Transaction Plain,200,OK,Thread Group 1-2,text,true,,5336,5346,4,4,http://localhost:8080/wiremock/api/github/users/octocat,62,0,0
1686030493368,38,HTTP Request - Transaction Plain,200,OK,Thread Group 1-3,text,true,,5336,5346,4,4,http://localhost:8080/wiremock/api/github/users/octocat,38,0,0
1686030493337,80,HTTP Request - Transaction Encrypted,200,OK,Thread Group 1-1,text,true,,10587,10579,4,4,http://localhost:8080/wiremock/api/github/users/octocat,80,0,0
1686030493406,22,JSR223 Sampler - Sign & Encrypt Payload,200,OK,Thread Group 1-2,text,true,,0,0,4,4,null,0,0,0
1686030493406,25,JSR223 Sampler - Sign & Encrypt Payload,200,OK,Thread Group 1-3,text,true,,0,0,4,4,null,0,0,0
1686030493417,16,JSR223 Sampler - Decrypt & Verify Payload,200,OK,Thread Group 1-1,text,true,,5023,0,4,4,null,0,0,0
1686030493385,66,HTTP Request - Transaction Encrypted,200,OK,Thread Group 1-4,text,true,,10587,10579,4,4,http://localhost:8080/wiremock/api/github/users/octocat,65,0,0
1686030493451,9,JSR223 Sampler - Decrypt & Verify Payload,200,OK,Thread Group 1-4,text,true,,5023,0,4,4,null,0,0,0
1686030493460,5,HTTP Request - Transaction Plain,200,OK,Thread Group 1-4,text,true,,5336,5346,4,4,http://localhost:8080/wiremock/api/github/users/octocat,5,0,0
1686030493465,11,JSR223 Sampler - Sign & Encrypt Payload,200,OK,Thread Group 1-4,text,true,,0,0,4,4,null,0,0,0
1686030493476,24,HTTP Request - Transaction Encrypted,200,OK,Thread Group 1-4,text,true,,10586,10579,4,4,http://localhost:8080/wiremock/api/github/users/octocat,24,0,0
1686030493428,81,HTTP Request - Transaction Encrypted,200,OK,Thread Group 1-2,text,true,,10588,10579,4,4,http://localhost:8080/wiremock/api/github/users/octocat,81,0,0
1686030493501,11,JSR223 Sampler - Decrypt & Verify Payload,200,OK,Thread Group 1-4,text,true,,5023,0,4,4,null,0,0,0
1686030493509,9,JSR223 Sampler - Decrypt & Verify Payload,200,OK,Thread Group 1-2,text,true,,5023,0,4,4,null,0,0,0
1686030493512,6,HTTP Request - Transaction Plain,200,OK,Thread Group 1-4,text,true,,5336,5346,4,4,http://localhost:8080/wiremock/api/github/users/octocat,6,0,0
1686030493433,89,HTTP Request - Transaction Plain,200,OK,Thread Group 1-1,text,true,,5337,5346,4,4,http://localhost:8080/wiremock/api/github/users/octocat,89,0,0
1686030493431,91,HTTP Request - Transaction Encrypted,200,OK,Thread Group 1-3,text,true,,10588,10579,4,4,http://localhost:8080/wiremock/api/github/users/octocat,91,0,0
1686030493518,8,HTTP Request - Transaction Plain,200,OK,Thread Group 1-2,text,true,,5336,5346,4,4,http://localhost:8080/wiremock/api/github/users/octocat,8,0,0
1686030493522,21,JSR223 Sampler - Decrypt & Verify Payload,200,OK,Thread Group 1-3,text,true,,5023,0,4,4,null,0,0,0
1686030493522,21,JSR223 Sampler - Sign & Encrypt Payload,200,OK,Thread Group 1-1,text,true,,0,0,4,4,null,0,0,0
1686030493526,21,JSR223 Sampler - Sign & Encrypt Payload,200,OK,Thread Group 1-2,text,true,,0,0,4,4,null,0,0,0
1686030493518,29,JSR223 Sampler - Sign & Encrypt Payload,200,OK,Thread Group 1-4,text,true,,0,0,4,4,null,0,0,0
1686030493543,26,HTTP Request - Transaction Plain,200,OK,Thread Group 1-3,text,true,,5337,5346,4,4,http://localhost:8080/wiremock/api/github/users/octocat,26,0,0
1686030493570,13,JSR223 Sampler - Sign & Encrypt Payload,200,OK,Thread Group 1-3,text,true,,0,0,4,4,null,0,0,0
1686030493547,51,HTTP Request - Transaction Encrypted,200,OK,Thread Group 1-4,text,true,,10587,10579,4,4,http://localhost:8080/wiremock/api/github/users/octocat,51,0,0
1686030493598,9,JSR223 Sampler - Decrypt & Verify Payload,200,OK,Thread Group 1-4,text,true,,5023,0,4,4,null,0,0,0
1686030493543,68,HTTP Request - Transaction Encrypted,200,OK,Thread Group 1-1,text,true,,10587,10579,4,4,http://localhost:8080/wiremock/api/github/users/octocat,68,0,0
1686030493608,7,HTTP Request - Transaction Plain,200,OK,Thread Group 1-4,text,true,,5336,5346,4,4,http://localhost:8080/wiremock/api/github/users/octocat,7,0,0
1686030493547,71,HTTP Request - Transaction Encrypted,200,OK,Thread Group 1-2,text,true,,10588,10579,4,4,http://localhost:8080/wiremock/api/github/users/octocat,71,0,0
1686030493611,15,JSR223 Sampler - Decrypt & Verify Payload,200,OK,Thread Group 1-1,text,true,,5023,0,4,4,null,0,0,0
1686030493615,20,JSR223 Sampler - Sign & Encrypt Payload,200,OK,Thread Group 1-4,text,true,,0,0,4,4,null,0,0,0
1686030493618,19,JSR223 Sampler - Decrypt & Verify Payload,200,OK,Thread Group 1-2,text,true,,5023,0,4,4,null,0,0,0
1686030493635,26,HTTP Request - Transaction Encrypted,200,OK,Thread Group 1-4,text,true,,10586,10579,4,4,http://localhost:8080/wiremock/api/github/users/octocat,26,0,0
1686030493661,9,JSR223 Sampler - Decrypt & Verify Payload,200,OK,Thread Group 1-4,text,true,,5023,0,4,4,null,0,0,0
1686030493583,90,HTTP Request - Transaction Encrypted,200,OK,Thread Group 1-3,text,true,,10586,10579,4,4,http://localhost:8080/wiremock/api/github/users/octocat,90,0,0
1686030493627,49,HTTP Request - Transaction Plain,200,OK,Thread Group 1-1,text,true,,5336,5346,4,4,http://localhost:8080/wiremock/api/github/users/octocat,49,0,0
1686030493670,7,HTTP Request - Transaction Plain,200,OK,Thread Group 1-4,text,true,,5336,5346,4,4,http://localhost:8080/wiremock/api/github/users/octocat,6,0,0
1686030493637,43,HTTP Request - Transaction Plain,200,OK,Thread Group 1-2,text,true,,5336,5346,4,4,http://localhost:8080/wiremock/api/github/users/octocat,43,0,0
1686030493673,22,JSR223 Sampler - Decrypt & Verify Payload,200,OK,Thread Group 1-3,text,true,,5023,0,4,4,null,0,0,0
1686030493695,5,HTTP Request - Transaction Plain,200,OK,Thread Group 1-3,text,true,,5336,5346,4,4,http://localhost:8080/wiremock/api/github/users/octocat,5,0,0
1686030493680,22,JSR223 Sampler - Sign & Encrypt Payload,200,OK,Thread Group 1-2,text,true,,0,0,4,4,null,0,0,0
1686030493676,27,JSR223 Sampler - Sign & Encrypt Payload,200,OK,Thread Group 1-1,text,true,,0,0,4,4,null,0,0,0
1686030493677,27,JSR223 Sampler - Sign & Encrypt Payload,200,OK,Thread Group 1-4,text,true,,0,0,4,4,null,0,0,0
1686030493700,15,JSR223 Sampler - Sign & Encrypt Payload,200,OK,Thread Group 1-3,text,true,,0,0,4,4,null,0,0,0
1686030493702,26,HTTP Request - Transaction Encrypted,200,OK,Thread Group 1-2,text,true,,10586,10579,4,4,http://localhost:8080/wiremock/api/github/users/octocat,26,0,0
1686030493728,9,JSR223 Sampler - Decrypt & Verify Payload,200,OK,Thread Group 1-2,text,true,,5023,0,4,4,null,0,0,0
1686030493704,52,HTTP Request - Transaction Encrypted,200,OK,Thread Group 1-4,text,true,,10587,10579,4,4,http://localhost:8080/wiremock/api/github/users/octocat,52,0,0
1686030493756,9,JSR223 Sampler - Decrypt & Verify Payload,200,OK,Thread Group 1-4,text,true,,5023,0,4,4,null,0,0,0
1686030493765,5,HTTP Request - Transaction Plain,200,OK,Thread Group 1-4,text,true,,5336,5346,4,4,http://localhost:8080/wiremock/api/github/users/octocat,5,0,0
1686030493703,77,HTTP Request - Transaction Encrypted,200,OK,Thread Group 1-1,text,true,,10587,10579,4,4,http://localhost:8080/wiremock/api/github/users/octocat,77,0,0
1686030493770,15,JSR223 Sampler - Sign & Encrypt Payload,200,OK,Thread Group 1-4,text,true,,0,0,4,4,null,0,0,0
1686030493737,53,HTTP Request - Transaction Plain,200,OK,Thread Group 1-2,text,true,,5337,5346,4,4,http://localhost:8080/wiremock/api/github/users/octocat,53,0,0
1686030493715,75,HTTP Request - Transaction Encrypted,200,OK,Thread Group 1-3,text,true,,10587,10579,4,4,http://localhost:8080/wiremock/api/github/users/octocat,75,0,0
1686030493781,16,JSR223 Sampler - Decrypt & Verify Payload,200,OK,Thread Group 1-1,text,true,,5023,0,4,4,null,0,0,0
1686030493797,5,HTTP Request - Transaction Plain,200,OK,Thread Group 1-1,text,true,,5336,5346,4,4,http://localhost:8080/wiremock/api/github/users/octocat,4,0,0
1686030493791,15,JSR223 Sampler - Decrypt & Verify Payload,200,OK,Thread Group 1-3,text,true,,5023,0,4,4,null,0,0,0
1686030493807,7,HTTP Request - Transaction Plain,200,OK,Thread Group 1-3,text,true,,5336,5346,4,4,http://localhost:8080/wiremock/api/github/users/octocat,7,0,0
1686030493785,33,HTTP Request - Transaction Encrypted,200,OK,Thread Group 1-4,text,true,,10587,10579,4,4,http://localhost:8080/wiremock/api/github/users/octocat,33,0,0
1686030493791,28,JSR223 Sampler - Sign & Encrypt Payload,200,OK,Thread Group 1-2,text,true,,0,0,4,4,null,0,0,0
1686030493802,18,JSR223 Sampler - Sign & Encrypt Payload,200,OK,Thread Group 1-1,text,true,,0,0,4,4,null,0,0,0
1686030493814,18,JSR223 Sampler - Sign & Encrypt Payload,200,OK,Thread Group 1-3,text,true,,0,0,4,4,null,0,0,0
1686030493818,14,JSR223 Sampler - Decrypt & Verify Payload,200,OK,Thread Group 1-4,text,true,,5023,0,4,4,null,0,0,0
1686030493832,5,HTTP Request - Transaction Plain,200,OK,Thread Group 1-4,text,true,,5336,5346,4,4,http://localhost:8080/wiremock/api/github/users/octocat,5,0,0
1686030493837,11,JSR223 Sampler - Sign & Encrypt Payload,200,OK,Thread Group 1-4,text,true,,0,0,4,4,null,0,0,0
1686030493819,68,HTTP Request - Transaction Encrypted,200,OK,Thread Group 1-2,text,true,,10588,10579,4,4,http://localhost:8080/wiremock/api/github/users/octocat,68,0,0
1686030493848,47,HTTP Request - Transaction Encrypted,200,OK,Thread Group 1-4,text,true,,10587,10579,4,4,http://localhost:8080/wiremock/api/github/users/octocat,47,0,0
1686030493887,11,JSR223 Sampler - Decrypt & Verify Payload,200,OK,Thread Group 1-2,text,true,,5023,0,4,4,null,0,0,0
1686030493896,7,JSR223 Sampler - Decrypt & Verify Payload,200,OK,Thread Group 1-4,text,true,,5023,0,4,4,null,0,0,0
1686030493820,85,HTTP Request - Transaction Encrypted,200,OK,Thread Group 1-1,text,true,,10588,10579,4,4,http://localhost:8080/wiremock/api/github/users/octocat,84,0,0
1686030493903,4,HTTP Request - Transaction Plain,200,OK,Thread Group 1-4,text,true,,5336,5346,4,4,http://localhost:8080/wiremock/api/github/users/octocat,4,0,0
1686030493905,14,JSR223 Sampler - Decrypt & Verify Payload,200,OK,Thread Group 1-1,text,true,,5023,0,4,4,null,0,0,0
1686030493907,14,JSR223 Sampler - Sign & Encrypt Payload,200,OK,Thread Group 1-4,text,true,,0,0,4,4,null,0,0,0
1686030493832,113,HTTP Request - Transaction Encrypted,200,OK,Thread Group 1-3,text,true,,10587,10579,4,4,http://localhost:8080/wiremock/api/github/users/octocat,113,0,0
1686030493921,24,HTTP Request - Transaction Encrypted,200,OK,Thread Group 1-4,text,true,,10586,10579,4,4,http://localhost:8080/wiremock/api/github/users/octocat,24,0,0
1686030493899,48,HTTP Request - Transaction Plain,200,OK,Thread Group 1-2,text,true,,5336,5346,4,4,http://localhost:8080/wiremock/api/github/users/octocat,48,0,0
1686030493919,30,HTTP Request - Transaction Plain,200,OK,Thread Group 1-1,text,true,,5336,5346,4,4,http://localhost:8080/wiremock/api/github/users/octocat,30,0,0
1686030493946,83,JSR223 Sampler - Decrypt & Verify Payload,200,OK,Thread Group 1-4,text,true,,5023,0,4,4,null,0,0,0
1686030493946,84,JSR223 Sampler - Decrypt & Verify Payload,200,OK,Thread Group 1-3,text,true,,5023,0,4,4,null,0,0,0
